prediction_horizon_sec,link,queue_true,queue_pred,delay_true,delay_pred,prediction_horizon_min,severity_index,severity_level,recommended_strategy
745,L1,0.007959507,-0.0010430738,0.081465125,0.016097572,12.416666666666666,7.4393353,LOW,Monitor Traffic Conditions
745,L16,0.15250099,0.03417795,0.07462317,0.024993692,12.416666666666666,10.996715,LOW,Monitor Traffic Conditions
745,L3,0.0,0.00746122,0.074382834,0.013914011,12.416666666666666,8.039209,LOW,Monitor Traffic Conditions
750,L19,0.0,0.008783817,0.001982741,-0.003513813,12.5,7.1104474,LOW,Monitor Traffic Conditions
750,L13,0.0,-0.0048133284,0.0012917859,0.0076216385,12.5,6.608542,LOW,Monitor Traffic Conditions
750,L6,0.47058356,0.42206442,0.43837357,0.5281282,12.5,74.406784,HIGH,Diversion Route + Signal Retiming
750,L17,0.0,0.009041205,0.0,0.013011523,12.5,8.120944,LOW,Monitor Traffic Conditions
750,L18,0.0,-0.0018858314,0.0023657707,0.0047917366,12.5,6.6907406,LOW,Monitor Traffic Conditions
750,L1,0.0,0.035265647,0.0,0.015077155,12.5,10.49703,LOW,Monitor Traffic Conditions
750,L16,0.0,0.06847211,0.004799135,0.016509775,12.5,13.434974,LOW,Monitor Traffic Conditions
750,L3,0.0,0.0155389905,0.20776723,0.12603082,12.5,15.438801,LOW,Monitor Traffic Conditions
755,L19,0.0,0.009240337,0.0019076373,-0.0017002001,12.583333333333334,7.2581334,LOW,Monitor Traffic Conditions
755,L13,0.0,0.006254606,0.00035298802,-0.0007150918,12.583333333333334,7.0605955,LOW,Monitor Traffic Conditions
755,L6,0.4597658,0.43443778,0.5128465,0.5147928,12.583333333333334,74.672,HIGH,Diversion Route + Signal Retiming
755,L17,0.0,0.015311174,3.0041532e-05,0.0106726885,12.583333333333334,8.519613,LOW,Monitor Traffic Conditions
755,L18,0.0,0.0023469403,0.0018475542,0.001632221,12.583333333333334,6.865341,LOW,Monitor Traffic Conditions
755,L1,0.0,0.018278457,0.0,0.011961605,12.583333333333334,8.851579,LOW,Monitor Traffic Conditions
755,L16,0.0,0.021722578,0.0019226581,0.010716125,12.583333333333334,9.072917,LOW,Monitor Traffic Conditions
755,L3,0.0,0.014361389,0.05982771,0.0890859,12.583333333333334,13.12796,LOW,Monitor Traffic Conditions
760,L19,0.0,0.007160634,0.0023056876,0.0022986606,12.666666666666666,7.3186717,LOW,Monitor Traffic Conditions
760,L13,0.0,0.0069233105,0.0014795455,-0.00016948581,12.666666666666666,7.150666,LOW,Monitor Traffic Conditions
760,L6,0.4394204,0.32553488,0.5203644,0.47688112,12.666666666666666,63.0503,HIGH,Diversion Route + Signal Retiming
760,L17,0.0,0.012472503,0.00047315413,0.008834802,12.666666666666666,8.165863,LOW,Monitor Traffic Conditions
760,L18,0.0,0.003536664,0.0042208354,0.00163313,12.666666666666666,6.9675865,LOW,Monitor Traffic Conditions
760,L1,0.0,0.007046409,0.0,0.013638429,12.666666666666666,7.9870977,LOW,Monitor Traffic Conditions
760,L16,0.0,0.006029792,0.0040706275,0.011048757,12.666666666666666,7.7448854,LOW,Monitor Traffic Conditions
760,L3,0.0,0.026535794,0.012797693,0.028989442,12.666666666666666,10.579281,LOW,Monitor Traffic Conditions
765,L19,0.0,0.008454651,0.0031243195,0.009377964,12.75,7.8532367,LOW,Monitor Traffic Conditions
765,L13,0.0,0.0051117986,0.00069095526,0.00331676,12.75,7.2035804,LOW,Monitor Traffic Conditions
765,L6,0.48334655,0.2208375,0.55800647,0.39523214,12.75,49.173897,MODERATE,Activate VMS + Traveler Information
765,L17,0.0,0.020318754,0.00041307107,0.01890497,12.75,9.442116,LOW,Monitor Traffic Conditions
765,L18,0.0,0.0025584847,0.002275646,0.0034302846,12.75,6.991055,LOW,Monitor Traffic Conditions
765,L1,0.0,0.00337857,0.0,0.013576955,12.75,7.668373,LOW,Monitor Traffic Conditions
765,L16,1.9849147e-05,0.0026836917,0.033759173,0.014034513,12.75,7.636052,LOW,Monitor Traffic Conditions
765,L3,0.0,0.011580907,0.0091776885,0.008988589,12.75,8.098478,LOW,Monitor Traffic Conditions
770,L19,0.028026994,0.015933044,0.0014645247,0.01185419,12.833333333333334,8.643696,LOW,Monitor Traffic Conditions
770,L13,0.0,0.0032505244,0.0029515806,0.005114883,12.833333333333334,7.1512537,LOW,Monitor Traffic Conditions
770,L6,0.0,0.05975481,0.0017424088,0.07223778,12.833333333333334,16.019321,LOW,Monitor Traffic Conditions
770,L17,0.0,0.03515026,0.017394047,0.02620763,12.833333333333334,11.152837,LOW,Monitor Traffic Conditions
770,L18,0.0,0.00092413276,0.00036800877,0.0057224557,12.833333333333334,6.987768,LOW,Monitor Traffic Conditions
770,L1,0.0,0.0013001859,0.02939564,0.015500721,12.833333333333334,7.604912,LOW,Monitor Traffic Conditions
770,L16,0.00021834062,0.018351547,0.0051671434,0.01704429,12.833333333333334,9.161854,LOW,Monitor Traffic Conditions
770,L3,0.0,0.008514121,0.01156599,0.010829084,12.833333333333334,7.9451365,LOW,Monitor Traffic Conditions
775,L19,0.0090710595,0.024680257,0.015268609,0.020284228,12.916666666666666,9.899238,LOW,Monitor Traffic Conditions
775,L13,0.0,0.003135763,0.009891175,0.011126168,12.916666666666666,7.5009336,LOW,Monitor Traffic Conditions
775,L6,0.0,0.01188381,0.11584766,0.03776287,12.916666666666666,9.845497,LOW,Monitor Traffic Conditions
775,L17,0.0,0.046222217,0.022305837,0.03295261,12.916666666666666,12.507279,LOW,Monitor Traffic Conditions
775,L18,0.0,-0.000691995,0.0011941509,0.010140777,12.916666666666666,7.113213,LOW,Monitor Traffic Conditions
775,L1,0.0064112744,-0.0003393516,0.098844156,0.01700915,12.916666666666666,7.5543036,LOW,Monitor Traffic Conditions
775,L16,0.18650258,0.030425116,0.062208503,0.026328973,12.916666666666666,10.75423,LOW,Monitor Traffic Conditions
775,L3,0.0,0.010218307,0.068697475,0.012805603,12.916666666666666,8.209734,LOW,Monitor Traffic Conditions
780,L19,0.0,0.010657102,0.001314317,-0.005430855,13.0,7.156694,LOW,Monitor Traffic Conditions
780,L13,0.0,0.009380236,0.0008186318,-0.0046997145,13.0,7.0907474,LOW,Monitor Traffic Conditions
780,L6,0.49998015,0.42146638,0.6159866,0.5035157,13.0,72.88333,HIGH,Diversion Route + Signal Retiming
780,L17,0.0,0.019981258,0.00012767651,0.0056353062,13.0,8.619462,LOW,Monitor Traffic Conditions
780,L18,0.0,0.0015916079,0.0034172244,0.00078918785,13.0,6.7500396,LOW,Monitor Traffic Conditions
780,L1,0.0,0.017139614,0.0,-0.006098978,13.0,7.673546,LOW,Monitor Traffic Conditions
780,L16,0.0,0.05073306,0.0033796723,0.013557013,13.0,11.734677,LOW,Monitor Traffic Conditions
780,L3,0.0,0.01457835,0.19584826,0.12645215,13.0,15.381488,LOW,Monitor Traffic Conditions
785,L19,0.0,0.009476006,0.0041457317,-0.000816375,13.083333333333334,7.3312387,LOW,Monitor Traffic Conditions
785,L13,0.0,0.008110963,0.00030041533,-0.0007504374,13.083333333333334,7.2179327,LOW,Monitor Traffic Conditions
785,L6,0.50533944,0.45646623,0.53923047,0.5637298,13.083333333333334,79.491066,CRITICAL,Full Detour + Emergency Response
785,L17,0.0,0.018879801,9.7634984e-05,0.010842785,13.083333333333334,8.836313,LOW,Monitor Traffic Conditions
785,L18,0.0,0.0036813095,0.0014870559,0.0005790144,13.083333333333334,6.916963,LOW,Monitor Traffic Conditions
785,L1,0.0,0.019601844,0.0,0.0008984208,13.083333333333334,8.303556,LOW,Monitor Traffic Conditions
785,L16,0.0,0.017300218,0.002763821,0.009975575,13.083333333333334,8.648767,LOW,Monitor Traffic Conditions
785,L3,0.0,0.016275369,0.027172565,0.069709316,13.083333333333334,12.13344,LOW,Monitor Traffic Conditions
790,L19,0.0,0.00616958,0.0024558953,0.0023718849,13.166666666666666,7.2379246,LOW,Monitor Traffic Conditions
790,L13,0.0,0.007000752,0.0015846909,0.00024074316,13.166666666666666,7.181854,LOW,Monitor Traffic Conditions
790,L6,0.4937078,0.3560601,0.53116435,0.49715203,13.166666666666666,66.88466,HIGH,Diversion Route + Signal Retiming
790,L17,0.0,0.006713167,0.00028539455,0.0114849955,13.166666666666666,7.829675,LOW,Monitor Traffic Conditions
790,L18,0.0,0.004130952,0.00176494,0.0009723902,13.166666666666666,6.9791136,LOW,Monitor Traffic Conditions
790,L1,0.0,0.011912182,0.0,0.011215329,13.166666666666666,8.260114,LOW,Monitor Traffic Conditions
790,L16,0.0009329099,0.0010326505,0.028284103,0.012945514,13.166666666666666,7.4291034,LOW,Monitor Traffic Conditions
790,L3,0.0,0.00835029,0.007825819,0.011638805,13.166666666666666,7.979495,LOW,Monitor Traffic Conditions
795,L19,0.0,0.0103311315,0.001254234,0.011265546,13.25,8.127314,LOW,Monitor Traffic Conditions
795,L13,0.0,0.00452403,0.0007134864,0.0029898062,13.25,7.133539,LOW,Monitor Traffic Conditions
795,L6,0.43920207,0.22382239,0.5840074,0.3892321,13.25,49.07142,MODERATE,Activate VMS + Traveler Information
795,L17,0.0,0.027911559,0.00015020766,0.025659256,13.25,10.498273,LOW,Monitor Traffic Conditions
795,L18,0.0,0.0027234703,0.002786352,0.0033589378,13.25,7.000959,LOW,Monitor Traffic Conditions
795,L1,0.0,0.007979915,0.0,0.020584144,13.25,8.482706,LOW,Monitor Traffic Conditions
795,L16,0.0,0.009287223,0.0014419935,0.018113453,13.25,8.447224,LOW,Monitor Traffic Conditions
795,L3,0.0,0.0059485584,0.006984656,0.010229513,13.25,7.688909,LOW,Monitor Traffic Conditions
800,L19,0.025645098,0.0146340355,0.0012241924,0.012230977,13.333333333333334,8.554654,LOW,Monitor Traffic Conditions
800,L13,0.0,0.0039623305,0.0035824527,0.0058156326,13.333333333333334,7.2543063,LOW,Monitor Traffic Conditions
800,L6,0.00017864232,0.039417125,0.0021629904,0.060329154,13.333333333333334,13.560161,LOW,Monitor Traffic Conditions
800,L17,0.0,0.036994003,0.017551765,0.030472968,13.333333333333334,11.566317,LOW,Monitor Traffic Conditions
800,L18,0.0,-0.0005885735,0.00034547763,0.0058346093,13.333333333333334,6.8645434,LOW,Monitor Traffic Conditions
800,L1,0.0,0.0025602356,0.030537218,0.0013362318,13.333333333333334,6.8659587,LOW,Monitor Traffic Conditions
800,L16,0.0,0.024009734,0.0051671434,0.02204207,13.333333333333334,9.946781,LOW,Monitor Traffic Conditions
800,L3,0.0,0.00566718,0.012677527,0.01038523,13.333333333333334,7.674053,LOW,Monitor Traffic Conditions
805,L19,0.0464867,0.021312341,0.0013368482,0.020852521,13.416666666666666,9.643942,LOW,Monitor Traffic Conditions
805,L13,0.0,0.008832671,0.014254707,0.01594451,13.416666666666666,8.278456,LOW,Monitor Traffic Conditions
805,L6,0.00035728465,-0.0025188029,0.10917844,0.05639026,13.416666666666666,9.722502,LOW,Monitor Traffic Conditions
805,L17,0.022846367,0.04292983,0.04878745,0.03373161,13.416666666666666,12.271072,LOW,Monitor Traffic Conditions
805,L18,0.0,-0.00085642934,0.0020878864,0.0107842535,13.416666666666666,7.1375756,LOW,Monitor Traffic Conditions
805,L1,0.0045057563,0.009065777,0.09986556,0.004910037,13.416666666666666,7.6385007,LOW,Monitor Traffic Conditions
805,L16,0.039678443,0.03500686,0.03842312,0.030371469,13.416666666666666,11.389561,LOW,Monitor Traffic Conditions
805,L3,0.0,0.011641607,0.057507005,0.014479153,13.416666666666666,8.432083,LOW,Monitor Traffic Conditions
810,L19,0.0,0.008122586,0.0022981772,-0.002824016,13.5,7.094909,LOW,Monitor Traffic Conditions
810,L13,0.0,0.0004317835,0.002530999,0.0024506226,13.5,6.7497888,LOW,Monitor Traffic Conditions
810,L6,0.49460104,0.45947143,0.50366884,0.52417773,13.5,77.38357,CRITICAL,Full Detour + Emergency Response
810,L17,0.0,0.007936336,0.0,0.001914084,13.5,7.3622994,LOW,Monitor Traffic Conditions
810,L18,0.0,-0.0017840713,0.002703738,0.0041860044,13.5,6.6632524,LOW,Monitor Traffic Conditions
810,L1,0.0,0.021249674,0.0,0.0108552575,13.5,9.040619,LOW,Monitor Traffic Conditions
810,L16,0.0,0.06735665,0.032760292,0.015661761,13.5,13.288443,LOW,Monitor Traffic Conditions
810,L3,0.0,0.014028564,0.13010237,0.10548288,13.5,14.080084,LOW,Monitor Traffic Conditions
815,L19,0.0,0.0078041404,0.003627515,-0.0010847375,13.583333333333334,7.171582,LOW,Monitor Traffic Conditions
815,L13,0.0,0.0069132075,0.00047315413,-0.0017545074,13.583333333333334,7.054998,LOW,Monitor Traffic Conditions
815,L6,0.44694322,0.4298223,0.43333408,0.5191038,13.583333333333334,74.533394,HIGH,Diversion Route + Signal Retiming
815,L17,0.0,0.0073460042,0.0,0.0026310682,13.583333333333334,7.354475,LOW,Monitor Traffic Conditions
815,L18,0.0,0.002333589,0.0018851062,0.0018050149,13.583333333333334,6.8745294,LOW,Monitor Traffic Conditions
815,L1,0.0,0.010116547,0.0,0.012087747,13.583333333333334,8.158058,LOW,Monitor Traffic Conditions
815,L16,0.00011909488,0.01762987,0.0024784263,0.011566348,13.583333333333334,8.772228,LOW,Monitor Traffic Conditions
815,L3,0.0,0.01623781,0.046136282,0.025153793,13.583333333333334,9.465328,LOW,Monitor Traffic Conditions
820,L19,0.0,0.0043628067,0.0019526996,0.0030763745,13.666666666666666,7.124869,LOW,Monitor Traffic Conditions
820,L13,0.0,0.0060162917,0.0012091717,0.00041092187,13.666666666666666,7.1074724,LOW,Monitor Traffic Conditions
820,L6,0.48963875,0.26849946,0.492944,0.40321472,13.666666666666666,53.745247,HIGH,Diversion Route + Signal Retiming
820,L17,0.0,0.007871762,0.00042809185,0.00616841,13.666666666666666,7.6112046,LOW,Monitor Traffic Conditions
820,L18,0.0,0.0030988082,0.0016748154,0.0019517317,13.666666666666666,6.949033,LOW,Monitor Traffic Conditions
820,L1,0.0,0.0057122186,7.510383e-06,0.012498595,13.666666666666666,7.804323,LOW,Monitor Traffic Conditions
820,L16,0.0031361652,0.011002585,0.02195285,0.014651205,13.666666666666666,8.3874855,LOW,Monitor Traffic Conditions
820,L3,0.0,0.0061736777,0.006992167,0.007924311,13.666666666666666,7.5703697,LOW,Monitor Traffic Conditions
825,L19,0.0,0.0048610345,0.00087871484,0.007232167,13.75,7.4162235,LOW,Monitor Traffic Conditions
825,L13,0.0,0.004189819,0.001351869,0.0029962212,13.75,7.1052155,LOW,Monitor Traffic Conditions
825,L6,0.45553792,0.15722951,0.6262458,0.26667872,13.75,36.02147,MODERATE,Activate VMS + Traveler Information
825,L17,0.0,0.023325227,0.00015771805,0.019038707,13.75,9.708354,LOW,Monitor Traffic Conditions
825,L18,0.0,0.0020973906,0.003214444,0.0035030916,13.75,6.955804,LOW,Monitor Traffic Conditions
825,L1,0.0,0.0024218112,0.0,0.003928624,13.75,7.009121,LOW,Monitor Traffic Conditions
825,L16,0.00019849147,0.013837248,0.034953322,0.01884329,13.75,8.881699,LOW,Monitor Traffic Conditions
825,L3,0.0,0.006548591,0.006984656,0.009570256,13.75,7.7010183,LOW,Monitor Traffic Conditions
830,L19,0.050357286,0.013511136,0.002313198,0.011127479,13.833333333333334,8.392201,LOW,Monitor Traffic Conditions
830,L13,0.0,0.0017062575,0.0042508766,0.0058659315,13.833333333333334,7.0635295,LOW,Monitor Traffic Conditions
830,L6,0.0,0.0005512759,0.0018250231,0.0031632856,13.833333333333334,6.8026767,LOW,Monitor Traffic Conditions
830,L17,0.0,0.040118344,0.019910026,0.02910496,13.833333333333334,11.752859,LOW,Monitor Traffic Conditions
830,L18,0.0,-0.0015813261,0.00033796724,0.006699465,13.833333333333334,6.8309984,LOW,Monitor Traffic Conditions
830,L1,0.0,0.00072969496,0.028772278,0.008046173,13.833333333333334,7.1100497,LOW,Monitor Traffic Conditions
830,L16,0.0,0.02510193,0.0054825796,0.022955276,13.833333333333334,10.095214,LOW,Monitor Traffic Conditions
830,L3,0.0,0.010093376,0.009403,0.013222009,13.833333333333334,8.223908,LOW,Monitor Traffic Conditions
835,L19,0.1628027,0.022286884,0.0017424088,0.01991734,13.916666666666666,9.671717,LOW,Monitor Traffic Conditions
835,L13,0.0,0.0063529536,0.01804745,0.015788175,13.916666666666666,8.05611,LOW,Monitor Traffic Conditions
835,L6,0.0,-0.0023229867,0.12750377,0.040297676,13.916666666666666,8.776816,LOW,Monitor Traffic Conditions
835,L17,0.0,0.054624148,0.034157224,0.0377822,13.916666666666666,13.51782,LOW,Monitor Traffic Conditions
835,L18,0.0,-0.0036511198,0.0012091717,0.0116836205,13.916666666666666,6.9513187,LOW,Monitor Traffic Conditions
835,L1,0.0035529973,0.020912543,0.09469842,0.029536542,13.916666666666666,10.128997,LOW,Monitor Traffic Conditions
835,L16,0.108515285,0.03350585,0.051678944,0.02765065,13.916666666666666,11.097899,LOW,Monitor Traffic Conditions
835,L3,0.0,0.015464872,0.04959857,0.016857501,13.916666666666666,8.902732,LOW,Monitor Traffic Conditions
